R_angstrom,n_configs,cumulative_weight
1.15,2641,99.9999990550
1.15,2671,99.9999992276
1.15,2701,99.9999993776
1.15,2731,99.9999995082
1.15,2761,99.9999996233
1.15,2791,99.9999997231
1.15,2821,99.9999998059
1.15,2851,99.9999998698
1.15,2881,99.9999999195
1.15,2911,99.9999999553
1.15,2941,99.9999999790
1.15,2971,99.9999999935
1.15,3001,99.9999999999
1.15,3031,100.0000000000
1.15,3060,100.0000000000
1.2,1,94.2055401780
1.2,31,99.0762211839
1.2,61,99.7105548369
1.2,91,99.8693956675
1.2,121,99.9210692914
1.2,151,99.9472156995
1.2,181,99.9627158390
1.2,211,99.9721268359
1.2,241,99.9782015111
1.2,271,99.9823365685
1.2,301,99.9853416464
1.2,331,99.9874782627
1.2,361,99.9891610516
1.2,391,99.9905324209
1.2,421,99.9917117049
1.2,451,99.9927356479
1.2,481,99.9936086581
1.2,511,99.9943576921
1.2,541,99.9950134801
1.2,571,99.9955688335
1.2,601,99.9960577072
1.2,631,99.9964940398
1.2,661,99.9968812125
1.2,691,99.9972282809
1.2,721,99.9975405876
1.2,751,99.9978229972
1.2,781,99.9980755177
1.2,811,99.9983042394
1.2,841,99.9985088007
1.2,871,99.9986861287
1.2,901,99.9988358819
1.2,931,99.9989658274
1.2,961,99.9990759038
1.2,991,99.9991706801
1.2,1021,99.9992518918
1.2,1051,99.9993250737
1.2,1081,99.9993918705
1.2,1111,99.9994520261
1.2,1141,99.9995060634
1.2,1171,99.9995537963
1.2,1201,99.9995970159
1.2,1231,99.9996371874
1.2,1261,99.9996723737
1.2,1291,99.9997032320
1.2,1321,99.9997317636
1.2,1351,99.9997579685
1.2,1381,99.9997816563
1.2,1411,99.9998032145
1.2,1441,99.9998229076
1.2,1471,99.9998410899
1.2,1501,99.9998576723
1.2,1531,99.9998726945
1.2,1561,99.9998863976
1.2,1591,99.9998988119
1.2,1621,99.9999100921
1.2,1651,99.9999200831
1.2,1681,99.9999292101
1.2,1711,99.9999375698
1.2,1741,99.9999450618
1.2,1771,99.9999515868
1.2,1801,99.9999572511
1.2,1831,99.9999620088
1.2,1861,99.9999660900
1.2,1891,99.9999697687
1.2,1921,99.9999731203
1.2,1951,99.9999760723
1.2,1981,99.9999786913
1.2,2011,99.9999810453
1.2,2041,99.9999831616
1.2,2071,99.9999850465
1.2,2101,99.9999867836
1.2,2131,99.9999883526
1.2,2161,99.9999897344
1.2,2191,99.9999909581
1.2,2221,99.9999919995
1.2,2251,99.9999929319
1.2,2281,99.9999937679
1.2,2311,99.9999945360
1.2,2341,99.9999952292
1.2,2371,99.9999958471
1.2,2401,99.9999963894
1.2,2431,99.9999968655
1.2,2461,99.9999972895
1.2,2491,99.9999976722
1.2,2521,99.9999980187
1.2,2551,99.9999983276
1.2,2581,99.9999986006
1.2,2611,99.9999988359
1.2,2641,99.9999990471
1.2,2671,99.9999992301
1.2,2701,99.9999993853
1.2,2731,99.9999995180
1.2,2761,99.9999996281
1.2,2791,99.9999997254
1.2,2821,99.9999998075
1.2,2851,99.9999998702
1.2,2881,99.9999999187
1.2,2911,99.9999999546
1.2,2941,99.9999999782
1.2,2971,99.9999999928
1.2,3001,99.9999999999
1.2,3031,100.0000000000
1.2,3060,100.0000000000
1.25,1,93.7100289784
1.25,31,99.0739438720
1.25,61,99.7053900973
1.25,91,99.8630792584
1.25,121,99.9172397429
1.25,151,99.9442288225
1.25,181,99.9612102736
1.25,211,99.9710065781
1.25,241,99.9774730643
1.25,271,99.9817879375
1.25,301,99.9849450267
1.25,331,99.9872423162
1.25,361,99.9889712529
1.25,391,99.9903814299
1.25,421,99.9915941476
1.25,451,99.9926168973
1.25,481,99.9934900400
1.25,511,99.9942665869
1.25,541,99.9949473055
1.25,571,99.9955318874
1.25,601,99.9960428740
1.25,631,99.9964927864
1.25,661,99.9968787448
1.25,691,99.9972242243
1.25,721,99.9975315846
1.25,751,99.9978124449
1.25,781,99.9980664209
1.25,811,99.9982916338
1.25,841,99.9984914449
1.25,871,99.9986687720
1.25,901,99.9988162910
1.25,931,99.9989448007
1.25,961,99.9990559943
1.25,991,99.9991536868
1.25,1021,99.9992379456
1.25,1051,99.9993126248
1.25,1081,99.9993794827
1.25,1111,99.9994404125
1.25,1141,99.9994954901
1.25,1171,99.9995448848
1.25,1201,99.9995895534
1.25,1231,99.9996292477
1.25,1261,99.9996651270
1.25,1291,99.9996984519
1.25,1321,99.9997289391
1.25,1351,99.9997556603
1.25,1381,99.9997794003
1.25,1411,99.9998008822
1.25,1441,99.9998204353
1.25,1471,99.9998384617
1.25,1501,99.9998549183
1.25,1531,99.9998700113
1.25,1561,99.9998839532
1.25,1591,99.9998965614
1.25,1621,99.9999080568
1.25,1651,99.9999185315
1.25,1681,99.9999278703
1.25,1711,99.9999361845
1.25,1741,99.9999436147
1.25,1771,99.9999502708
1.25,1801,99.9999560412
1.25,1831,99.9999609499
1.25,1861,99.9999651927
1.25,1891,99.9999689207
1.25,1921,99.9999722497
1.25,1951,99.9999752107
1.25,1981,99.9999778992
1.25,2011,99.9999802997
1.25,2041,99.9999824656
1.25,2071,99.9999843979
1.25,2101,99.9999861579
1.25,2131,99.9999877823
1.25,2161,99.9999892485
1.25,2191,99.9999905274
1.25,2221,99.9999916767
1.25,2251,99.9999926669
1.25,2281,99.9999935445
1.25,2311,99.9999943441
1.25,2341,99.9999950520
1.25,2371,99.9999957022
1.25,2401,99.9999962730
1.25,2431,99.9999967732
1.25,2461,99.9999972230
1.25,2491,99.9999976139
1.25,2521,99.9999979641
1.25,2551,99.9999982732
1.25,2581,99.9999985527
1.25,2611,99.9999988023
1.25,2641,99.9999990219
1.25,2671,99.9999992116
1.25,2701,99.9999993743
1.25,2731,99.9999995131
1.25,2761,99.9999996304
1.25,2791,99.9999997281
1.25,2821,99.9999998083
1.25,2851,99.9999998698
1.25,2881,99.9999999166
1.25,2911,99.9999999518
1.25,2941,99.9999999763
1.25,2971,99.9999999921
1.25,3001,99.9999999999
1.25,3031,100.0000000000
1.25,3060,100.0000000000
1.3,1,93.1252245453
1.3,31,99.0703177178
1.3,61,99.6978822913
1.3,91,99.8548976579
1.3,121,99.9125520297
1.3,151,99.9414551098
1.3,181,99.9590982221
1.3,211,99.9697689225
1.3,241,99.9765976462
1.3,271,99.9812261325
1.3,301,99.9844610363
1.3,331,99.9867937934
1.3,361,99.9886172406
1.3,391,99.9901146576
1.3,421,99.9913643374
1.3,451,99.9924035506
1.3,481,99.9933098524
1.3,511,99.9941237571
1.3,541,99.9948417711
1.3,571,99.9954494918
1.3,601,99.9959772572
1.3,631,99.9964376076
1.3,661,99.9968381896
1.3,691,99.9971816390
1.3,721,99.9974849525
1.3,751,99.9977623062
1.3,781,99.9980144015
1.3,811,99.9982408485
1.3,841,99.9984465575
1.3,871,99.9986240743
1.3,901,99.9987772641
1.3,931,99.9989100080
1.3,961,99.9990251182
1.3,991,99.9991275473
1.3,1021,99.9992144492
1.3,1051,99.9992918011
1.3,1081,99.9993615760
1.3,1111,99.9994242793
1.3,1141,99.9994802180
1.3,1171,99.9995314326
1.3,1201,99.9995784111
1.3,1231,99.9996198483
1.3,1261,99.9996571616
1.3,1291,99.9996910908
1.3,1321,99.9997223145
1.3,1351,99.9997502647
1.3,1381,99.9997751737
1.3,1411,99.9997973576
1.3,1441,99.9998173531
1.3,1471,99.9998354214
1.3,1501,99.9998519171
1.3,1531,99.9998667581
1.3,1561,99.9998805180
1.3,1591,99.9998932239
1.3,1621,99.9999047562
1.3,1651,99.9999153332
1.3,1681,99.9999248153
1.3,1711,99.9999332249
1.3,1741,99.9999408762
1.3,1771,99.9999476475
1.3,1801,99.9999536484
1.3,1831,99.9999589654
1.3,1861,99.9999635465
1.3,1891,99.9999674885
1.3,1921,99.9999709725
1.3,1951,99.9999740963
1.3,1981,99.9999769063
1.3,2011,99.9999793974
1.3,2041,99.9999816270
1.3,2071,99.9999836743
1.3,2101,99.9999855661
1.3,2131,99.9999872662
1.3,2161,99.9999887563
1.3,2191,99.9999900908
1.3,2221,99.9999912807
1.3,2251,99.9999923551
1.3,2281,99.9999933077
1.3,2311,99.9999941195
1.3,2341,99.9999948448
1.3,2371,99.9999955016
1.3,2401,99.9999960913
1.3,2431,99.9999966162
1.3,2461,99.9999970802
1.3,2491,99.9999974942
1.3,2521,99.9999978699
1.3,2551,99.9999982101
1.3,2581,99.9999985027
1.3,2611,99.9999987596
1.3,2641,99.9999989809
1.3,2671,99.9999991770
1.3,2701,99.9999993430
1.3,2731,99.9999994904
1.3,2761,99.9999996190
1.3,2791,99.9999997225
1.3,2821,99.9999998006
1.3,2851,99.9999998631
1.3,2881,99.9999999105
1.3,2911,99.9999999463
1.3,2941,99.9999999738
1.3,2971,99.9999999914
1.3,3001,99.9999999998
1.3,3031,100.0000000000
1.3,3060,100.0000000000
1.35,1,92.4371396889
1.35,31,99.0642080273
1.35,61,99.6870779784
1.35,91,99.8492003691
1.35,121,99.9088454580
1.35,151,99.9382250220
1.35,181,99.9563869502
1.35,211,99.9679869901
1.35,241,99.9755365662
1.35,271,99.9805149875
1.35,301,99.9840161854
1.35,331,99.9864118409
1.35,361,99.9882818947
1.35,391,99.9898212252
1.35,421,99.9911017326
1.35,451,99.9922158449
1.35,481,99.9931696885
1.35,511,99.9940124898
1.35,541,99.9947473447
1.35,571,99.9953633207
1.35,601,99.9958985271
1.35,631,99.9963718382
1.35,661,99.9967778839
1.35,691,99.9971384790
1.35,721,99.9974532353
1.35,751,99.9977268964
1.35,781,99.9979750711
1.35,811,99.9982021042
1.35,841,99.9984063855
1.35,871,99.9985865646
1.35,901,99.9987415928
1.35,931,99.9988770611
1.35,961,99.9989954687
1.35,991,99.9990998112
1.35,1021,99.9991919511
1.35,1051,99.9992746964
1.35,1081,99.9993490349
1.35,1111,99.9994164038
1.35,1141,99.9994756514
1.35,1171,99.9995271085
1.35,1201,99.9995736450
1.35,1231,99.9996160389
1.35,1261,99.9996541750
1.35,1291,99.9996884585
1.35,1321,99.9997189739
1.35,1351,99.9997462510
1.35,1381,99.9997705938
1.35,1411,99.9997927451
1.35,1441,99.9998131176
1.35,1471,99.9998317860
1.35,1501,99.9998487958
1.35,1531,99.9998642475
1.35,1561,99.9998780293
1.35,1591,99.9998905605
1.35,1621,99.9999019439
1.35,1651,99.9999122243
1.35,1681,99.9999216073
1.35,1711,99.9999300756
1.35,1741,99.9999377575
1.35,1771,99.9999446133
1.35,1801,99.9999508653
1.35,1831,99.9999564824
1.35,1861,99.9999616041
1.35,1891,99.9999660287
1.35,1921,99.9999698547
1.35,1951,99.9999730619
1.35,1981,99.9999759646
1.35,2011,99.9999786072
1.35,2041,99.9999809981
1.35,2071,99.9999831145
1.35,2101,99.9999850684
1.35,2131,99.9999868330
1.35,2161,99.9999883594
1.35,2191,99.9999896978
1.35,2221,99.9999908993
1.35,2251,99.9999920005
1.35,2281,99.9999929978
1.35,2311,99.9999938814
1.35,2341,99.9999946704
1.35,2371,99.9999953491
1.35,2401,99.9999959549
1.35,2431,99.9999965007
1.35,2461,99.9999969903
1.35,2491,99.9999974299
1.35,2521,99.9999978190
1.35,2551,99.9999981633
1.35,2581,99.9999984618
1.35,2611,99.9999987250
1.35,2641,99.9999989563
1.35,2671,99.9999991583
1.35,2701,99.9999993288
1.35,2731,99.9999994744
1.35,2761,99.9999996042
1.35,2791,99.9999997134
1.35,2821,99.9999997938
1.35,2851,99.9999998565
1.35,2881,99.9999999066
1.35,2911,99.9999999441
1.35,2941,99.9999999719
1.35,2971,99.9999999908
1.35,3001,99.9999999998
1.35,3031,100.0000000000
1.35,3060,100.0000000000
1.4,1,91.6317907544
1.4,31,99.0628478271
1.4,61,99.6771069380
1.4,91,99.8431627963
1.4,121,99.9049199281
1.4,151,99.9353887979
1.4,181,99.9545647713
1.4,211,99.9671219139
1.4,241,99.9748489132
1.4,271,99.9800746731
1.4,301,99.9836272565
1.4,331,99.9861284552
1.4,361,99.9880328051
1.4,391,99.9896095035
1.4,421,99.9909688856
1.4,451,99.9921259200
1.4,481,99.9931203323
1.4,511,99.9939833589
1.4,541,99.9947018251
1.4,571,99.9953196086
1.4,601,99.9958700146
1.4,631,99.9963462551
1.4,661,99.9967565913
1.4,691,99.9971178735
1.4,721,99.9974374620
1.4,751,99.9977156448
1.4,781,99.9979640016
1.4,811,99.9981887347
1.4,841,99.9983871829
1.4,871,99.9985662611
1.4,901,99.9987234495
1.4,931,99.9988619811
1.4,961,99.9989826339
1.4,991,99.9990900927
1.4,1021,99.9991854447
1.4,1051,99.9992705885
1.4,1081,99.9993470523
1.4,1111,99.9994149332
1.4,1141,99.9994745993
1.4,1171,99.9995272698
1.4,1201,99.9995737749
1.4,1231,99.9996164572
1.4,1261,99.9996544101
1.4,1291,99.9996888111
1.4,1321,99.9997196899
1.4,1351,99.9997468171
1.4,1381,99.9997712105
1.4,1411,99.9997932794
1.4,1441,99.9998131902
1.4,1471,99.9998317682
1.4,1501,99.9998487561
1.4,1531,99.9998644764
1.4,1561,99.9998785547
1.4,1591,99.9998908833
1.4,1621,99.9999019519
1.4,1651,99.9999118451
1.4,1681,99.9999211387
1.4,1711,99.9999295379
1.4,1741,99.9999370743
1.4,1771,99.9999439247
1.4,1801,99.9999501108
1.4,1831,99.9999556238
1.4,1861,99.9999606854
1.4,1891,99.9999651985
1.4,1921,99.9999691658
1.4,1951,99.9999725585
1.4,1981,99.9999755330
1.4,2011,99.9999782286
1.4,2041,99.9999806820
1.4,2071,99.9999829275
1.4,2101,99.9999849252
1.4,2131,99.9999866966
1.4,2161,99.9999882373
1.4,2191,99.9999896006
1.4,2221,99.9999908186
1.4,2251,99.9999919237
1.4,2281,99.9999929186
1.4,2311,99.9999938263
1.4,2341,99.9999946202
1.4,2371,99.9999953155
1.4,2401,99.9999959283
1.4,2431,99.9999964736
1.4,2461,99.9999969645
1.4,2491,99.9999974024
1.4,2521,99.9999977958
1.4,2551,99.9999981514
1.4,2581,99.9999984674
1.4,2611,99.9999987396
1.4,2641,99.9999989730
1.4,2671,99.9999991679
1.4,2701,99.9999993327
1.4,2731,99.9999994754
1.4,2761,99.9999996035
1.4,2791,99.9999997117
1.4,2821,99.9999997959
1.4,2851,99.9999998588
1.4,2881,99.9999999080
1.4,2911,99.9999999442
1.4,2941,99.9999999715
1.4,2971,99.9999999907
1.4,3001,99.9999999998
1.4,3031,100.0000000000
1.4,3060,100.0000000000
1.45,1,90.6961440649
1.45,31,99.0688013825
1.45,61,99.6662320695
1.45,91,99.8361455640
1.45,121,99.9035398997
1.45,151,99.9349075075
1.45,181,99.9535491633
1.45,211,99.9666974557
1.45,241,99.9745870324
1.45,271,99.9798488177
1.45,301,99.9833344322
1.45,331,99.9859493424
1.45,361,99.9879166489
1.45,391,99.9895316757
1.45,421,99.9909380581
1.45,451,99.9921431772
1.45,481,99.9931447199
1.45,511,99.9939956898
1.45,541,99.9947282683
1.45,571,99.9953466069
1.45,601,99.9958966161
1.45,631,99.9963702639
1.45,661,99.9967756746
1.45,691,99.9971387488
1.45,721,99.9974571582
1.45,751,99.9977355612
1.45,781,99.9979826595
1.45,811,99.9982023902
1.45,841,99.9983971598
1.45,871,99.9985708378
1.45,901,99.9987256775
1.45,931,99.9988638482
1.45,961,99.9989852463
1.45,991,99.9990931547
1.45,1021,99.9991890522
1.45,1051,99.9992736203
1.45,1081,99.9993494159
1.45,1111,99.9994179299
1.45,1141,99.9994777662
1.45,1171,99.9995306845
1.45,1201,99.9995769099
1.45,1231,99.9996185200
1.45,1261,99.9996570723
1.45,1291,99.9996914562
1.45,1321,99.9997223749
1.45,1351,99.9997493824
1.45,1381,99.9997736886
1.45,1411,99.9997957700
1.45,1441,99.9998158869
1.45,1471,99.9998343840
1.45,1501,99.9998510947
1.45,1531,99.9998662594
1.45,1561,99.9998801017
1.45,1591,99.9998924549
1.45,1621,99.9999032876
1.45,1651,99.9999130274
1.45,1681,99.9999219051
1.45,1711,99.9999299127
1.45,1741,99.9999373105
1.45,1771,99.9999439608
1.45,1801,99.9999500356
1.45,1831,99.9999555625
1.45,1861,99.9999605602
1.45,1891,99.9999649821
1.45,1921,99.9999688757
1.45,1951,99.9999723707
1.45,1981,99.9999754820
1.45,2011,99.9999782580
1.45,2041,99.9999807164
1.45,2071,99.9999829442
1.45,2101,99.9999849539
1.45,2131,99.9999867281
1.45,2161,99.9999882890
1.45,2191,99.9999896907
1.45,2221,99.9999909347
1.45,2251,99.9999920464
1.45,2281,99.9999930193
1.45,2311,99.9999938867
1.45,2341,99.9999946527
1.45,2371,99.9999953431
1.45,2401,99.9999959620
1.45,2431,99.9999965159
1.45,2461,99.9999970054
1.45,2491,99.9999974412
1.45,2521,99.9999978284
1.45,2551,99.9999981771
1.45,2581,99.9999984856
1.45,2611,99.9999987593
1.45,2641,99.9999989891
1.45,2671,99.9999991826
1.45,2701,99.9999993431
1.45,2731,99.9999994810
1.45,2761,99.9999996039
1.45,2791,99.9999997084
1.45,2821,99.9999997907
1.45,2851,99.9999998537
1.45,2881,99.9999999039
1.45,2911,99.9999999412
1.45,2941,99.9999999687
1.45,2971,99.9999999888
1.45,3001,99.9999999997
1.45,3031,100.0000000000
1.45,3060,100.0000000000
1.5,1,89.6180500194
1.5,31,99.0733465590
1.5,61,99.6558683885
1.5,91,99.8303598339
1.5,121,99.9020277963
1.5,151,99.9344725217
1.5,181,99.9540314351
1.5,211,99.9663822813
1.5,241,99.9742766938
1.5,271,99.9794738367
1.5,301,99.9829651014
1.5,331,99.9856472611
1.5,361,99.9877259187
1.5,391,99.9894252687
1.5,421,99.9908492666
1.5,451,99.9920751433
1.5,481,99.9930907722
1.5,511,99.9939495455
1.5,541,99.9946942803
1.5,571,99.9953274817
1.5,601,99.9958694178
1.5,631,99.9963359836
1.5,661,99.9967492654
1.5,691,99.9971154746
1.5,721,99.9974373759
1.5,751,99.9977175583
1.5,781,99.9979652093
1.5,811,99.9981857998
1.5,841,99.9983807338
1.5,871,99.9985543754
1.5,901,99.9987094279
1.5,931,99.9988499418
1.5,961,99.9989753929
1.5,991,99.9990865285
1.5,1021,99.9991843548
1.5,1051,99.9992699419
1.5,1081,99.9993462209
1.5,1111,99.9994156985
1.5,1141,99.9994755781
1.5,1171,99.9995282293
1.5,1201,99.9995760128
1.5,1231,99.9996198568
1.5,1261,99.9996592503
1.5,1291,99.9996942312
1.5,1321,99.9997251775
1.5,1351,99.9997531372
1.5,1381,99.9997779944
1.5,1411,99.9998003916
1.5,1441,99.9998200085
1.5,1471,99.9998377519
1.5,1501,99.9998538455
1.5,1531,99.9998685244
1.5,1561,99.9998819986
1.5,1591,99.9998940764
1.5,1621,99.9999049596
1.5,1651,99.9999145496
1.5,1681,99.9999232937
1.5,1711,99.9999311279
1.5,1741,99.9999381621
1.5,1771,99.9999446183
1.5,1801,99.9999505166
1.5,1831,99.9999559600
1.5,1861,99.9999608242
1.5,1891,99.9999651523
1.5,1921,99.9999689979
1.5,1951,99.9999723983
1.5,1981,99.9999754349
1.5,2011,99.9999781804
1.5,2041,99.9999806449
1.5,2071,99.9999828833
1.5,2101,99.9999849082
1.5,2131,99.9999866952
1.5,2161,99.9999882987
1.5,2191,99.9999897139
1.5,2221,99.9999909558
1.5,2251,99.9999920433
1.5,2281,99.9999930090
1.5,2311,99.9999938707
1.5,2341,99.9999946361
1.5,2371,99.9999953238
1.5,2401,99.9999959565
1.5,2431,99.9999965234
1.5,2461,99.9999970327
1.5,2491,99.9999974787
1.5,2521,99.9999978628
1.5,2551,99.9999982076
1.5,2581,99.9999985132
1.5,2611,99.9999987798
1.5,2641,99.9999990092
1.5,2671,99.9999992017
1.5,2701,99.9999993619
1.5,2731,99.9999995003
1.5,2761,99.9999996188
1.5,2791,99.9999997191
1.5,2821,99.9999998027
1.5,2851,99.9999998634
1.5,2881,99.9999999105
1.5,2911,99.9999999453
1.5,2941,99.9999999707
1.5,2971,99.9999999897
1.5,3001,99.9999999997
1.5,3031,100.0000000000
1.5,3060,100.0000000000
1.6,1,86.8713689909
1.6,31,99.0739609009
1.6,61,99.6383169749
1.6,91,99.8240085052
1.6,121,99.8974648635
1.6,151,99.9310375628
1.6,181,99.9535053367
1.6,211,99.9660902411
1.6,241,99.9735409192
1.6,271,99.9789666954
1.6,301,99.9826610740
1.6,331,99.9854273691
1.6,361,99.9875814548
1.6,391,99.9893888348
1.6,421,99.9908841688
1.6,451,99.9921150586
1.6,481,99.9931605393
1.6,511,99.9940589035
1.6,541,99.9948064363
1.6,571,99.9954438686
1.6,601,99.9959889269
1.6,631,99.9964536218
1.6,661,99.9968502925
1.6,691,99.9972078295
1.6,721,99.9975263269
1.6,751,99.9978046422
1.6,781,99.9980459531
1.6,811,99.9982606300
1.6,841,99.9984502197
1.6,871,99.9986178433
1.6,901,99.9987682123
1.6,931,99.9989004412
1.6,961,99.9990194427
1.6,991,99.9991228814
1.6,1021,99.9992163403
1.6,1051,99.9992969493
1.6,1081,99.9993693730
1.6,1111,99.9994337811
1.6,1141,99.9994918915
1.6,1171,99.9995439724
1.6,1201,99.9995905439
1.6,1231,99.9996324031
1.6,1261,99.9996693484
1.6,1291,99.9997027375
1.6,1321,99.9997332123
1.6,1351,99.9997609412
1.6,1381,99.9997861034
1.6,1411,99.9998084344
1.6,1441,99.9998282330
1.6,1471,99.9998458487
1.6,1501,99.9998614930
1.6,1531,99.9998754925
1.6,1561,99.9998882884
1.6,1591,99.9998998907
1.6,1621,99.9999104567
1.6,1651,99.9999197095
1.6,1681,99.9999280861
1.6,1711,99.9999355495
1.6,1741,99.9999421982
1.6,1771,99.9999482095
1.6,1801,99.9999536542
1.6,1831,99.9999585618
1.6,1861,99.9999629861
1.6,1891,99.9999668657
1.6,1921,99.9999703684
1.6,1951,99.9999735537
1.6,1981,99.9999763969
1.6,2011,99.9999789689
1.6,2041,99.9999813111
1.6,2071,99.9999834243
1.6,2101,99.9999853393
1.6,2131,99.9999870987
1.6,2161,99.9999886934
1.6,2191,99.9999901024
1.6,2221,99.9999913483
1.6,2251,99.9999924417
1.6,2281,99.9999933787
1.6,2311,99.9999942241
1.6,2341,99.9999949972
1.6,2371,99.9999956953
1.6,2401,99.9999962956
1.6,2431,99.9999968290
1.6,2461,99.9999972992
1.6,2491,99.9999977240
1.6,2521,99.9999980977
1.6,2551,99.9999984091
1.6,2581,99.9999986764
1.6,2611,99.9999989052
1.6,2641,99.9999991066
1.6,2671,99.9999992785
1.6,2701,99.9999994294
1.6,2731,99.9999995575
1.6,2761,99.9999996645
1.6,2791,99.9999997540
1.6,2821,99.9999998271
1.6,2851,99.9999998829
1.6,2881,99.9999999245
1.6,2911,99.9999999548
1.6,2941,99.9999999766
1.6,2971,99.9999999919
1.6,3001,99.9999999998
1.6,3031,100.0000000000
1.6,3060,100.0000000000
1.7,1,83.6172661167
1.7,31,99.0444091421
1.7,61,99.6257735442
1.7,91,99.8063553565
1.7,121,99.8949390998
1.7,151,99.9316157485
1.7,181,99.9534303204
1.7,211,99.9662916583
1.7,241,99.9734747518
1.7,271,99.9787523798
1.7,301,99.9828165482
1.7,331,99.9857340965
1.7,361,99.9878327045
1.7,391,99.9895557211
1.7,421,99.9910007552
1.7,451,99.9922311416
1.7,481,99.9932490668
1.7,511,99.9941225540
1.7,541,99.9948864970
1.7,571,99.9955124210
1.7,601,99.9960464624
1.7,631,99.9965141378
1.7,661,99.9969298303
1.7,691,99.9972866227
1.7,721,99.9975932205
1.7,751,99.9978655070
1.7,781,99.9981104682
1.7,811,99.9983213226
1.7,841,99.9985054539
1.7,871,99.9986706825
1.7,901,99.9988164025
1.7,931,99.9989435863
1.7,961,99.9990568832
1.7,991,99.9991574216
1.7,1021,99.9992467162
1.7,1051,99.9993256430
1.7,1081,99.9993969724
1.7,1111,99.9994608035
1.7,1141,99.9995155318
1.7,1171,99.9995638626
1.7,1201,99.9996076018
1.7,1231,99.9996465981
1.7,1261,99.9996815078
1.7,1291,99.9997129672
1.7,1321,99.9997418490
1.7,1351,99.9997685298
1.7,1381,99.9997930512
1.7,1411,99.9998150061
1.7,1441,99.9998349941
1.7,1471,99.9998528972
1.7,1501,99.9998681929
1.7,1531,99.9998819755
1.7,1561,99.9998944694
1.7,1591,99.9999056126
1.7,1621,99.9999157423
1.7,1651,99.9999249505
1.7,1681,99.9999331469
1.7,1711,99.9999405393
1.7,1741,99.9999471173
1.7,1771,99.9999529494
1.7,1801,99.9999581971
1.7,1831,99.9999628736
1.7,1861,99.9999669425
1.7,1891,99.9999705814
1.7,1921,99.9999738133
1.7,1951,99.9999766737
1.7,1981,99.9999791259
1.7,2011,99.9999812951
1.7,2041,99.9999832841
1.7,2071,99.9999850816
1.7,2101,99.9999867284
1.7,2131,99.9999882371
1.7,2161,99.9999896260
1.7,2191,99.9999909023
1.7,2221,99.9999920269
1.7,2251,99.9999930391
1.7,2281,99.9999939351
1.7,2311,99.9999947340
1.7,2341,99.9999954472
1.7,2371,99.9999960779
1.7,2401,99.9999966328
1.7,2431,99.9999971300
1.7,2461,99.9999975775
1.7,2491,99.9999979762
1.7,2521,99.9999983238
1.7,2551,99.9999986146
1.7,2581,99.9999988547
1.7,2611,99.9999990614
1.7,2641,99.9999992354
1.7,2671,99.9999993890
1.7,2701,99.9999995238
1.7,2731,99.9999996371
1.7,2761,99.9999997265
1.7,2791,99.9999997957
1.7,2821,99.9999998548
1.7,2851,99.9999999015
1.7,2881,99.9999999365
1.7,2911,99.9999999635
1.7,2941,99.9999999824
1.7,2971,99.9999999942
1.7,3001,99.9999999999
1.7,3031,100.0000000000
1.7,3060,100.0000000000
1.8,1,79.8264664102
1.8,31,98.9993355506
1.8,61,99.5959248794
1.8,91,99.7899720171
1.8,121,99.8884306242
1.8,151,99.9289268969
1.8,181,99.9518172220
1.8,211,99.9650039089
1.8,241,99.9729343787
1.8,271,99.9781995567
1.8,301,99.9820172599
1.8,331,99.9850729446
1.8,361,99.9874029491
1.8,391,99.9891998147
1.8,421,99.9906643091
1.8,451,99.9919146405
1.8,481,99.9929998616
1.8,511,99.9939422388
1.8,541,99.9947420993
1.8,571,99.9953835745
1.8,601,99.9959460924
1.8,631,99.9964400504
1.8,661,99.9968737257
1.8,691,99.9972473833
1.8,721,99.9975717385
1.8,751,99.9978512098
1.8,781,99.9980989654
1.8,811,99.9983126064
1.8,841,99.9985016657
1.8,871,99.9986704595
1.8,901,99.9988156275
1.8,931,99.9989455400
1.8,961,99.9990610202
1.8,991,99.9991631889
1.8,1021,99.9992529270
1.8,1051,99.9993326758
1.8,1081,99.9994034405
1.8,1111,99.9994666351
1.8,1141,99.9995217834
1.8,1171,99.9995703115
1.8,1201,99.9996143674
1.8,1231,99.9996537363
1.8,1261,99.9996898234
1.8,1291,99.9997226049
1.8,1321,99.9997515714
1.8,1351,99.9997771418
1.8,1381,99.9997999940
1.8,1411,99.9998208963
1.8,1441,99.9998400690
1.8,1471,99.9998573157
1.8,1501,99.9998727495
1.8,1531,99.9998864731
1.8,1561,99.9998988919
1.8,1591,99.9999098576
1.8,1621,99.9999196590
1.8,1651,99.9999284097
1.8,1681,99.9999363032
1.8,1711,99.9999432718
1.8,1741,99.9999495181
1.8,1771,99.9999551734
1.8,1801,99.9999602362
1.8,1831,99.9999646823
1.8,1861,99.9999685113
1.8,1891,99.9999719608
1.8,1921,99.9999750447
1.8,1951,99.9999777070
1.8,1981,99.9999800583
1.8,2011,99.9999821740
1.8,2041,99.9999841037
1.8,2071,99.9999858776
1.8,2101,99.9999874856
1.8,2131,99.9999889248
1.8,2161,99.9999902019
1.8,2191,99.9999913479
1.8,2221,99.9999923931
1.8,2251,99.9999933290
1.8,2281,99.9999941795
1.8,2311,99.9999949676
1.8,2341,99.9999956881
1.8,2371,99.9999963252
